Index,Destination,Coverage,Datatype,DestCode,Origin,OrigCode,y1990,y1995,y2000,y2005,y2010,y2015,y2020,y2024,DestCodeA3,OrigCodeA3,DestContinent,DestPopulation,OrigContinent,OrigPopulation
25861,Canada,,B,124,Rwanda,646,220,719,1952,3295,5054,6283,7677,9317,CAN,RWA,North America,39946,Africa,14407
25862,Canada,,B,124,Somalia,706,4480,8865,16809,19406,22239,27206,31726,34668,CAN,SOM,North America,39946,Africa,19332
25863,Canada,,B,124,Uganda,800,8811,9640,10551,10969,11961,13438,14870,15355,CAN,UGA,North America,39946,Africa,50698
25864,Canada,,B,124,Tanzania,834,17690,18417,19178,19723,19881,21034,21535,21068,CAN,TZA,North America,39946,Africa,69542
25865,Canada,,B,124,Zimbabwe,716,2204,2717,3298,6109,9576,11429,11982,14291,CAN,ZWE,North America,39946,Africa,16790
25867,Canada,,B,124,Cameroon,120,238,634,1498,2892,7697,18062,27172,43662,CAN,CMR,North America,39946,Africa,29500
25868,Canada,,B,124,DR Congo,180,1285,3209,7244,13397,18854,26300,32119,39790,CAN,COD,North America,39946,Africa,111036
25870,Canada,,B,124,Algeria,12,3048,7482,16666,30525,48786,64357,77293,96774,CAN,DZA,North America,39946,Africa,47132
25871,Canada,,B,124,Egypt,818,27287,31042,35202,40017,49616,64334,72513,79528,CAN,EGY,North America,39946,Africa,117498
25872,Canada,,B,124,Libya,434,510,957,1717,2522,5175,8384,8394,10737,CAN,LBY,North America,39946,Africa,7420
25873,Canada,,B,124,Morocco,504,16031,19655,23796,37224,55285,70358,80114,94694,CAN,MAR,North America,39946,Africa,38261
25874,Canada,,B,124,Sudan,729,987,2561,5467,11859,13669,11458,15109,19383,CAN,SDN,North America,39946,Africa,50849
25875,Canada,,B,124,Tunisia,788,2351,3292,4519,7065,11178,18189,23538,30350,CAN,TUN,North America,39946,Africa,12314
25877,Canada,,B,124,South Africa,710,23897,28514,33976,37929,42621,47223,50957,52600,CAN,ZAF,North America,39946,Africa,64386
25879,Canada,,B,124,Côte d'Ivoire,384,428,724,1183,2158,5457,11442,17685,27793,CAN,CIV,North America,39946,Africa,32321
25880,Canada,,B,124,Ghana,288,6038,9590,14995,18526,21466,24200,25550,26394,CAN,GHA,North America,39946,Africa,34746
25881,Canada,,B,124,Guinea,324,188,432,910,1910,3795,5451,6109,7598,CAN,GIN,North America,39946,Africa,14928
25882,Canada,,B,124,Nigeria,566,2736,4793,8082,13894,28194,48115,75678,112065,CAN,NGA,North America,39946,Africa,235088
25883,Canada,,B,124,Senegal,686,421,757,1306,2097,4932,8249,9813,13811,CAN,SEN,North America,39946,Africa,18716
25886,Canada,,B,124,Kazakhstan,398,5631,4570,3553,6030,9020,12638,13839,15397,CAN,KAZ,North America,39946,Asia,20721
25887,Canada,,B,124,Uzbekistan,860,2871,2115,1466,2441,4491,6315,6990,7652,CAN,UZB,North America,39946,Asia,36713
25889,Canada,,B,124,China,156,144590,221331,367389,454037,620322,737086,721158,771973,CAN,CHN,North America,39946,Asia,1417734
25890,Canada,,B,124,Hong Kong,344,141567,232339,236559,218674,210571,214832,214132,204515,CAN,HKG,North America,39946,Asia,7397
25891,Canada,,B,124,Macao,446,3946,5022,6456,6065,5713,5938,5425,5036,CAN,MAC,North America,39946,Asia,722
25892,Canada,,B,124,Taiwan,158,14135,45154,55904,64473,66360,63968,65090,64617,CAN,TWN,North America,39946,Asia,23164
25893,Canada,,B,124,Japan,392,11822,14241,17073,21188,31276,36751,31784,33767,CAN,JPN,North America,39946,Asia,123435
25894,Canada,,B,124,South Korea,410,30287,45107,66057,91740,126371,147072,139971,151409,CAN,KOR,North America,39946,Asia,51697
25896,Canada,,B,124,Afghanistan,4,4569,9703,19294,34519,41106,51688,60868,70392,CAN,AFG,North America,39946,Asia,43250
25897,Canada,,B,124,Bangladesh,50,3418,8425,18853,31786,44700,59011,68533,79033,CAN,BGD,North America,39946,Asia,174617
25898,Canada,,B,124,Bhutan,64,0,7,30,74,1926,4284,4097,6227,CAN,BTN,North America,39946,Asia,794
25899,Canada,,B,124,India,356,162668,228383,300208,418282,548591,699110,866951,1015630,CAN,IND,North America,39946,Asia,1457435
25900,Canada,,B,124,Iran,364,27795,43551,66938,89641,119904,154303,178830,205304,CAN,IRN,North America,39946,Asia,92021
25901,Canada,,B,124,Nepal,524,84,287,790,2907,7774,13971,18561,29554,CAN,NPL,North America,39946,Asia,29628
25902,Canada,,B,124,Pakistan,586,21631,40307,71770,126983,156541,201180,229623,266682,CAN,PAK,North America,39946,Asia,253203
25903,Canada,,B,124,Sri Lanka,144,21567,42181,78755,103483,130666,134844,135949,140870,CAN,LKA,North America,39946,Asia,23169
25905,Canada,,B,124,Brunei,96,4430,4388,4342,4418,4102,4527,4543,4347,CAN,BRN,North America,39946,Asia,465
25906,Canada,,B,124,Cambodia,116,17870,18276,18666,20013,23648,23907,23176,22917,CAN,KHM,North America,39946,Asia,17745
25907,Canada,,B,124,Indonesia,360,7426,8286,9197,11931,14446,15781,16012,16815,CAN,IDN,North America,39946,Asia,284622
25908,Canada,,B,124,Laos,418,14464,14307,14135,14438,14529,14617,14058,13292,CAN,LAO,North America,39946,Asia,7822
25909,Canada,,B,124,Malaysia,458,15753,17752,20010,21722,23419,25384,25152,24975,CAN,MYS,North America,39946,Asia,35771
25910,Canada,,B,124,Myanmar,104,2326,2879,3534,4653,7638,8353,9075,10379,CAN,MMR,North America,39946,Asia,54680
25911,Canada,,B,124,Philippines,608,113359,177292,224039,289111,462997,603495,702144,835779,CAN,PHL,North America,39946,Asia,116316
25912,Canada,,B,124,Singapore,702,6053,7353,8923,9802,11811,13196,12678,12878,CAN,SGP,North America,39946,Asia,5852
25913,Canada,,B,124,Thailand,764,5608,6677,7900,9505,14035,17353,17471,19110,CAN,THA,North America,39946,Asia,71647
25914,Canada,,B,124,Vietnam,704,109618,136705,146870,158946,167113,174495,180973,179690,CAN,VNM,North America,39946,Asia,101300
25916,Canada,,B,124,Armenia,51,2016,1883,1722,2131,3351,4219,4937,5457,CAN,ARM,North America,39946,Asia,2963
25917,Canada,,B,124,Azerbaijan,31,2123,1449,919,2070,2911,3872,5001,5913,CAN,AZE,North America,39946,Asia,10368
25918,Canada,,B,124,Cyprus,196,4285,4307,4336,4234,3954,4155,4124,3907,CAN,CYP,North America,39946,Asia,1365
25919,Canada,,B,124,Iraq,368,6005,12121,23179,32573,47781,66819,81599,98416,CAN,IRQ,North America,39946,Asia,46526
25920,Canada,,B,124,Israel,376,16713,16448,16052,20724,24505,29408,29521,30362,CAN,ISR,North America,39946,Asia,9452
25921,Canada,,B,124,Jordan,400,1907,2975,4530,7127,9683,13479,16923,20195,CAN,JOR,North America,39946,Asia,11575
25922,Canada,,B,124,Kuwait,414,2145,4274,8111,10338,12987,15773,17395,18999,CAN,KWT,North America,39946,Asia,4985
25923,Canada,,B,124,Lebanon,422,53489,59465,66008,74394,82056,90524,95048,97179,CAN,LBN,North America,39946,Asia,5826
25924,Canada,,B,124,Saudi Arabia,682,1426,3403,7439,11205,20892,28250,29531,35996,CAN,SAU,North America,39946,Asia,34264
25925,Canada,,B,124,Palestine,275,3953,4584,5317,6111,7496,8518,8907,9301,CAN,PSE,North America,39946,Asia,5540
25926,Canada,,B,124,Syria,760,10608,12724,15201,18440,22001,48224,89562,125767,CAN,SYR,North America,39946,Asia,25171
25927,Canada,,B,124,Türkiye,792,11796,13765,15971,20976,26230,28928,34204,37802,CAN,TUR,North America,39946,Asia,87576
25928,Canada,,B,124,UAE,784,996,2423,5366,9386,14328,21677,28236,36578,CAN,ARE,North America,39946,Asia,11215
25931,Canada,,B,124,Belarus,112,4851,4610,4298,6885,10137,11384,12061,13112,CAN,BLR,North America,39946,Europe,9027
25932,Canada,,B,124,Bulgaria,100,2588,4725,8261,15184,17512,18842,19146,20575,CAN,BGR,North America,39946,Europe,6737
25933,Canada,,B,124,Czechia,203,26391,21178,16634,21479,21404,21881,19917,18417,CAN,CZE,North America,39946,Europe,10680
25934,Canada,,B,124,Hungary,348,57673,54544,49545,46246,41654,39215,32246,28068,CAN,HUN,North America,39946,Europe,9663
25935,Canada,,B,124,Poland,616,184063,192650,182439,171592,156702,150280,137366,123819,CAN,POL,North America,39946,Europe,38367
25936,Canada,,B,124,Moldova,498,8253,4817,2528,4806,11233,17263,19733,22355,CAN,MDA,North America,39946,Europe,3017
25937,Canada,,B,124,Romania,642,31789,42808,57190,80514,83655,90401,87463,88282,CAN,ROU,North America,39946,Europe,18962
25938,Canada,,B,124,Russia,643,31276,38366,46757,62378,73518,81383,81940,85753,CAN,RUS,North America,39946,Europe,144435
25939,Canada,,B,124,Slovakia,703,17424,13897,10835,14416,13656,15089,13311,12340,CAN,SVK,North America,39946,Europe,5494
25940,Canada,,B,124,Ukraine,804,30980,39250,49600,58589,66034,75713,80459,83861,CAN,UKR,North America,39946,Europe,38279
25942,Canada,,B,124,Denmark,208,21907,19927,18091,17410,15693,13671,11365,9798,CAN,DNK,North America,39946,Europe,5991
25943,Canada,,B,124,Finland,246,17112,15620,14257,12707,10422,10068,8685,7526,CAN,FIN,North America,39946,Europe,5623
25944,Canada,,B,124,Ireland,372,28551,27326,26072,22634,29436,33605,29975,28912,CAN,IRL,North America,39946,Europe,5283
25945,Canada,,B,124,Latvia,428,1705,3502,6902,7145,6651,6262,5244,4608,CAN,LVA,North America,39946,Europe,1864
25946,Canada,,B,124,Lithuania,440,1680,3274,6186,6463,5658,5353,4993,4551,CAN,LTU,North America,39946,Europe,2851
25947,Canada,,B,124,Norway,578,8471,7295,6264,5324,4884,4534,3947,3410,CAN,NOR,North America,39946,Europe,5604
25948,Canada,,B,124,Sweden,752,7871,7381,6885,6840,7377,7675,6829,6411,CAN,SWE,North America,39946,Europe,10633
25949,Canada,,B,124,UK,826,728715,665958,614122,584084,562869,533650,474286,427526,CAN,GBR,North America,39946,Europe,69353
25951,Canada,,B,124,Albania,8,195,1178,4254,9657,13414,15850,17525,20718,CAN,ALB,North America,39946,Europe,2782
25952,Canada,,B,124,Andorra,20,10,10,10,27,34,39,56,70,CAN,AND,North America,39946,Europe,82
25953,Canada,,B,124,Bosnia and Herzegovina,70,25814,25809,25683,28357,35227,36610,36028,36008,CAN,BIH,North America,39946,Europe,3153
25954,Canada,,B,124,Croatia,191,25550,31146,38126,39260,40282,41477,37407,35035,CAN,HRV,North America,39946,Europe,3861
25955,Canada,,B,124,Greece,300,84480,80114,76385,73430,68096,65590,56342,50296,CAN,GRC,North America,39946,Europe,9959
25956,Canada,,B,124,Italy,380,355625,334120,318122,300128,265889,245361,210139,183368,CAN,ITA,North America,39946,Europe,59251
25957,Canada,,B,124,Malta,470,10278,9858,9475,8365,7620,7588,6505,5795,CAN,MLT,North America,39946,Europe,543
25958,Canada,,B,124,Macedonia,807,7316,7287,7224,8362,9533,10368,10233,10214,CAN,MKD,North America,39946,Europe,1819
25959,Canada,,B,124,Portugal,620,161751,159092,154359,150767,141658,142742,131038,120690,CAN,PRT,North America,39946,Europe,10420
25960,Canada,,B,124,Serbia,688,22579,24772,27129,29709,32553,34134,32290,30355,CAN,SRB,North America,39946,Europe,6714
25961,Canada,,B,124,Slovenia,705,4692,6414,8792,9443,8604,8388,7154,6412,CAN,SVN,North America,39946,Europe,2118
25962,Canada,,B,124,Spain,724,11237,10791,10344,10289,10108,13007,11807,11315,CAN,ESP,North America,39946,Europe,47905
25964,Canada,,B,124,Austria,40,27130,24711,22489,20949,18121,16802,14276,12372,CAN,AUT,North America,39946,Europe,9117
25965,Canada,,B,124,Belgium,56,22668,21325,19959,20161,21135,21355,19056,17760,CAN,BEL,North America,39946,Europe,11750
25966,Canada,,B,124,France,250,53687,61779,68284,78284,106760,134522,123962,131039,CAN,FRA,North America,39946,Europe,66601
25967,Canada,,B,124,Germany,276,180580,181558,175238,171624,171809,168736,132535,118463,CAN,DEU,North America,39946,Europe,84409
25968,Canada,,B,124,Netherlands,528,130715,125102,118772,112635,102585,93101,78297,68248,CAN,NLD,North America,39946,Europe,18292
25969,Canada,,B,124,Switzerland,756,16059,17756,19693,19960,20651,21785,18722,17551,CAN,CHE,North America,39946,Europe,8946
25972,Canada,,B,124,Barbados,52,14838,14753,14663,15255,15779,15217,13877,13022,CAN,BRB,North America,39946,North America,283
25973,Canada,,B,124,Cuba,192,1591,2731,4517,8349,13001,18001,19420,23859,CAN,CUB,North America,39946,North America,10959
25974,Canada,,B,124,Dominican Republic,214,2607,3526,4720,6317,8582,11356,13081,15172,CAN,DOM,North America,39946,North America,11475
25975,Canada,,B,124,Grenada,308,4478,5953,7901,8686,10325,10521,9982,9873,CAN,GRD,North America,39946,North America,117
25976,Canada,,B,124,Haiti,332,38706,44686,51346,62042,82200,95254,99407,107237,CAN,HTI,North America,39946,North America,11840
25977,Canada,,B,124,Jamaica,388,100377,114487,119493,123052,128171,141703,145144,144301,CAN,JAM,North America,39946,North America,2839
25978,Canada,,B,124,Saint Lucia,662,1686,2212,2878,3455,5109,6573,6741,7557,CAN,LCA,North America,39946,North America,180
25979,Canada,,B,124,Saint Vincent and the Grenadines,670,4263,5793,7829,8721,12168,13757,13930,14817,CAN,VCT,North America,39946,North America,100
25980,Canada,,B,124,Trinidad and Tobago,780,48270,54973,62768,65375,68351,66728,65223,62401,CAN,TTO,North America,39946,North America,1510
25982,Canada,,B,124,Costa Rica,188,1225,1622,2127,2854,4299,4743,4672,5117,CAN,CRI,North America,39946,North America,5142
25983,Canada,,B,124,El Salvador,222,27442,32088,37461,42348,44461,48522,49409,49004,CAN,SLV,North America,39946,North America,6352
25984,Canada,,B,124,Guatemala,320,8560,10630,13187,15513,16090,18309,18131,18187,CAN,GTM,North America,39946,North America,18548
25985,Canada,,B,124,Honduras,340,2144,2979,4106,5066,6289,8198,8902,9817,CAN,HND,North America,39946,North America,10916
25986,Canada,,B,124,Mexico,484,18064,25058,34296,48143,79532,94003,91284,103620,CAN,MEX,North America,39946,North America,131414
25987,Canada,,B,124,Nicaragua,558,6259,7526,9101,9117,9132,10071,10646,10768,CAN,NIC,North America,39946,North America,6962
25989,Canada,,B,124,Argentina,32,10957,11471,11920,17475,19420,20580,19705,20267,CAN,ARG,North America,39946,South America,45775
25990,Canada,,B,124,Bolivia,68,1544,1854,2199,3579,4974,5552,4080,4219,CAN,BOL,North America,39946,South America,12498
25991,Canada,,B,124,Brazil,76,6933,8876,11228,14678,24724,37848,46952,58045,CAN,BRA,North America,39946,South America,212423
25992,Canada,,B,124,Chile,152,22717,23521,24338,26324,26745,28300,27873,27191,CAN,CHL,North America,39946,South America,19815
25993,Canada,,B,124,Colombia,170,7202,10388,14561,35767,60238,72901,79420,101001,CAN,COL,North America,39946,South America,53163
25994,Canada,,B,124,Ecuador,218,7763,9090,10610,13225,14215,15761,16264,16675,CAN,ECU,North America,39946,South America,18213
25995,Canada,,B,124,Guyana,328,64619,72730,81901,86836,88672,88639,85991,81615,CAN,GUY,North America,39946,South America,834
25996,Canada,,B,124,Paraguay,600,4873,4927,4959,7276,7663,8065,6363,6174,CAN,PRY,North America,39946,South America,6972
25997,Canada,,B,124,Peru,604,10999,13521,16524,21505,26783,30711,31394,33504,CAN,PER,North America,39946,South America,34401
25998,Canada,,B,124,Uruguay,858,5171,5576,6010,6581,6860,6796,6484,6231,CAN,URY,North America,39946,South America,3386
25999,Canada,,B,124,Venezuela,862,3202,4650,6631,9843,16668,23221,26756,33298,CAN,VEN,North America,39946,South America,28460
26001,Canada,,B,124,USA,840,249582,245474,238914,248125,304650,334930,267441,256571,CAN,USA,North America,39946,North America,346374
26004,Canada,,B,124,Australia,36,13712,14771,15831,17893,24105,30029,26000,26777,CAN,AUS,North America,39946,Oceania,26845
26005,Canada,,B,124,New Zealand,554,7382,7925,8499,9315,11496,12381,10929,10875,CAN,NZL,North America,39946,Oceania,5234
26007,Canada,,B,124,Fiji,242,15484,18347,21714,24193,24843,25117,24774,24028,CAN,FJI,North America,39946,Oceania,931
26008,Canada,,B,124,Others,2003,21994,111340,245031,105564,47492,118840,140343,198,CAN,###,North America,39946,World,0
26025,Greenland,34,B,304,China,156,0,0,1,5,7,11,10,10,GRL,CHN,North America,56,Asia,1417734
26027,Greenland,34,B,304,Philippines,608,1,5,6,9,50,130,127,125,GRL,PHL,North America,56,Asia,116316
26028,Greenland,34,B,304,Thailand,764,3,12,35,62,126,157,153,151,GRL,THA,North America,56,Asia,71647
26031,Greenland,34,B,304,Bulgaria,100,0,2,6,8,16,18,17,17,GRL,BGR,North America,56,Europe,6737
26032,Greenland,34,B,304,Poland,616,8,2,7,5,27,31,29,29,GRL,POL,North America,56,Europe,38367
26033,Greenland,34,B,304,Romania,642,0,0,0,8,10,15,14,14,GRL,ROU,North America,56,Europe,18962
26035,Greenland,34,B,304,Denmark,208,8550,6476,5726,5733,4983,4614,4539,4470,GRL,DNK,North America,56,Europe,5991
26036,Greenland,34,B,304,Faroe Islands,234,261,278,257,190,254,279,273,269,GRL,FRO,North America,56,Europe,56
26037,Greenland,34,B,304,Finland,246,16,9,13,8,11,13,12,12,GRL,FIN,North America,56,Europe,5623
26038,Greenland,34,B,304,Iceland,352,21,25,123,104,95,163,159,157,GRL,ISL,North America,56,Europe,396
26039,Greenland,34,B,304,Norway,578,106,67,90,57,71,68,65,64,GRL,NOR,North America,56,Europe,5604
26040,Greenland,34,B,304,Sweden,752,141,64,107,82,90,87,85,84,GRL,SWE,North America,56,Europe,10633
26041,Greenland,34,B,304,UK,826,31,21,23,15,18,15,14,14,GRL,GBR,North America,56,Europe,69353
26043,Greenland,34,B,304,France,250,10,8,7,10,12,14,13,13,GRL,FRA,North America,56,Europe,66601
26044,Greenland,34,B,304,Germany,276,33,34,41,61,74,58,56,55,GRL,DEU,North America,56,Europe,84409
26046,Greenland,34,B,304,Canada,124,12,10,11,23,10,15,14,14,GRL,CAN,North America,56,North America,39946
26047,Greenland,34,B,304,USA,840,29,26,26,27,30,39,38,37,GRL,USA,North America,56,North America,346374
26048,Greenland,34,B,304,Others,2003,60,82,122,149,207,282,281,277,GRL,###,North America,56,World,0
26056,Saint Pierre and Miquelon,35,B,666,France,250,668,845,970,841,745,723,703,706,SPM,FRA,North America,6,Europe,66601
26058,Saint Pierre and Miquelon,35,B,666,Canada,124,205,215,208,212,187,181,175,176,SPM,CAN,North America,6,North America,39946
26059,Saint Pierre and Miquelon,35,B,666,USA,840,72,87,98,74,65,63,60,68,SPM,USA,North America,6,North America,346374
26060,Saint Pierre and Miquelon,35,B,666,Others,2003,154,173,182,20,20,19,60,58,SPM,###,North America,6,World,0
26086,USA,36,B,840,Ethiopia,231,31919,9826,74613,112568,171081,237172,285055,363811,USA,ETH,North America,346374,Africa,133765
26087,USA,36,B,840,Kenya,404,13883,5144,43039,65380,89390,140254,164517,210991,USA,KEN,North America,346374,Africa,56981
26089,USA,36,B,840,Egypt,818,68959,86749,114611,133243,148183,192005,229880,262714,USA,EGY,North America,346374,Africa,117498
26091,USA,36,B,840,South Africa,710,36551,35154,68904,94837,89542,102856,129545,161507,USA,ZAF,North America,346374,Africa,64386
26093,USA,36,B,840,Ghana,288,19513,14619,66569,78299,126455,162903,210738,258358,USA,GHA,North America,346374,Africa,34746
26094,USA,36,B,840,Nigeria,566,56108,98420,125503,167721,221495,324227,451656,565053,USA,NGA,North America,346374,Africa,235088
26097,USA,36,B,840,China,156,526810,651000,1022890,1208274,1608501,2101592,2255170,2488775,USA,CHN,North America,346374,Asia,1417734
26098,USA,36,B,840,Hong Kong,344,150484,121952,210485,214124,215677,244595,258439,268915,USA,HKG,North America,346374,Asia,7397
26099,USA,36,B,840,Taiwan,158,244340,224461,347217,354084,379339,386212,401823,404256,USA,TWN,North America,346374,Asia,23164
26100,USA,36,B,840,Japan,392,458055,642190,548222,517367,504231,538574,536286,547444,USA,JPN,North America,346374,Asia,123435
26101,USA,36,B,840,South Korea,410,858465,912885,970756,1038088,1128067,1126824,1091276,1083174,USA,KOR,North America,346374,Asia,51697
26103,USA,36,B,840,Afghanistan,4,26484,13880,41681,56433,58708,80014,135452,199252,USA,AFG,North America,346374,Asia,43250
26104,USA,36,B,840,Bangladesh,50,22856,80882,92334,121194,165239,232689,279242,357581,USA,BGD,North America,346374,Asia,174617
26105,USA,36,B,840,India,356,444698,597182,1109195,1419053,1799127,2381638,2741155,3165238,USA,IND,North America,346374,Asia,1457435
26106,USA,36,B,840,Iran,364,214160,232448,291868,299831,369696,400316,408216,431405,USA,IRN,North America,346374,Asia,92021
26107,USA,36,B,840,Nepal,524,2367,5366,15100,25899,65157,121642,175669,264317,USA,NPL,North America,346374,Asia,29628
26108,USA,36,B,840,Pakistan,586,89974,102374,219562,262433,309705,390102,412484,452748,USA,PAK,North America,346374,Asia,253203
26110,USA,36,B,840,Cambodia,116,118405,134132,133747,147415,160007,164568,158737,171380,USA,KHM,North America,346374,Asia,17745
