Index,Destination,DestCode,Origin,OrigCode,Immigrants,DestCodeA3,OrigCodeA3
17502,Norway,578,Cameroon,120,905,NOR,CMR
17503,Norway,578,Central African Republic,140,29,NOR,CAF
17504,Norway,578,Chad,148,34,NOR,TCD
17505,Norway,578,Congo,178,282,NOR,COG
17506,Norway,578,DR Congo,180,3111,NOR,COD
17507,Norway,578,Equatorial Guinea,226,14,NOR,GNQ
17508,Norway,578,Gabon,266,12,NOR,GAB
17509,Norway,578,Sao Tome and Principe,678,6,NOR,STP
17511,Norway,578,Algeria,12,1427,NOR,DZA
17512,Norway,578,Egypt,818,1507,NOR,EGY
17513,Norway,578,Libya,434,845,NOR,LBY
17514,Norway,578,Morocco,504,6893,NOR,MAR
17515,Norway,578,Sudan,729,5331,NOR,SDN
17516,Norway,578,Tunisia,788,1260,NOR,TUN
17517,Norway,578,Western Sahara,732,33,NOR,ESH
17519,Norway,578,Botswana,72,131,NOR,BWA
17520,Norway,578,Eswatini,748,21,NOR,SWZ
17521,Norway,578,Lesotho,426,10,NOR,LSO
17522,Norway,578,Namibia,516,110,NOR,NAM
17523,Norway,578,South Africa,710,1936,NOR,ZAF
17525,Norway,578,Benin,204,30,NOR,BEN
17526,Norway,578,Burkina Faso,854,36,NOR,BFA
17527,Norway,578,Cabo Verde,132,451,NOR,CPV
17528,Norway,578,Côte d'Ivoire,384,410,NOR,CIV
17529,Norway,578,Gambia,270,1392,NOR,GMB
17530,Norway,578,Ghana,288,2328,NOR,GHA
17531,Norway,578,Guinea,324,331,NOR,GIN
17532,Norway,578,Guinea-Bissau,624,76,NOR,GNB
17533,Norway,578,Liberia,430,1062,NOR,LBR
17534,Norway,578,Mali,466,63,NOR,MLI
17535,Norway,578,Mauritania,478,77,NOR,MRT
17536,Norway,578,Niger,562,62,NOR,NER
17537,Norway,578,Nigeria,566,2198,NOR,NGA
17538,Norway,578,Saint Helena,654,3,NOR,SHN
17539,Norway,578,Senegal,686,345,NOR,SEN
17540,Norway,578,Sierra Leone,694,576,NOR,SLE
17541,Norway,578,Togo,768,126,NOR,TGO
17544,Norway,578,Kazakhstan,398,1082,NOR,KAZ
17545,Norway,578,Kyrgyzstan,417,262,NOR,KGZ
17546,Norway,578,Tajikistan,762,135,NOR,TJK
17547,Norway,578,Turkmenistan,795,97,NOR,TKM
17548,Norway,578,Uzbekistan,860,734,NOR,UZB
17550,Norway,578,China,156,15099,NOR,CHN
17551,Norway,578,Hong Kong,344,2972,NOR,HKG
17552,Norway,578,Macao,446,112,NOR,MAC
17553,Norway,578,North Korea,408,40,NOR,PRK
17554,Norway,578,Japan,392,1712,NOR,JPN
17555,Norway,578,Mongolia,496,171,NOR,MNG
17556,Norway,578,South Korea,410,8709,NOR,KOR
17558,Norway,578,Afghanistan,4,19172,NOR,AFG
17559,Norway,578,Bangladesh,50,1480,NOR,BGD
17560,Norway,578,Bhutan,64,415,NOR,BTN
17561,Norway,578,India,356,16374,NOR,IND
17562,Norway,578,Iran,364,20436,NOR,IRN
17563,Norway,578,Maldives,462,4,NOR,MDV
17564,Norway,578,Nepal,524,2483,NOR,NPL
17565,Norway,578,Pakistan,586,23507,NOR,PAK
17566,Norway,578,Sri Lanka,144,10598,NOR,LKA
17568,Norway,578,Brunei,96,38,NOR,BRN
17569,Norway,578,Cambodia,116,525,NOR,KHM
17570,Norway,578,Indonesia,360,1903,NOR,IDN
17571,Norway,578,Laos,418,145,NOR,LAO
17572,Norway,578,Malaysia,458,1039,NOR,MYS
17573,Norway,578,Myanmar,104,3623,NOR,MMR
17574,Norway,578,Philippines,608,27118,NOR,PHL
17575,Norway,578,Singapore,702,963,NOR,SGP
17576,Norway,578,Thailand,764,24801,NOR,THA
17577,Norway,578,Timor-Leste,626,9,NOR,TLS
17578,Norway,578,Vietnam,704,16230,NOR,VNM
17580,Norway,578,Armenia,51,370,NOR,ARM
17581,Norway,578,Azerbaijan,31,619,NOR,AZE
17582,Norway,578,Bahrain,48,38,NOR,BHR
17583,Norway,578,Cyprus,196,234,NOR,CYP
17584,Norway,578,Georgia,268,376,NOR,GEO
17585,Norway,578,Iraq,368,26194,NOR,IRQ
17586,Norway,578,Israel,376,989,NOR,ISR
17587,Norway,578,Jordan,400,679,NOR,JOR
17588,Norway,578,Kuwait,414,546,NOR,KWT
17589,Norway,578,Lebanon,422,3096,NOR,LBN
17590,Norway,578,Oman,512,50,NOR,OMN
17591,Norway,578,Qatar,634,101,NOR,QAT
17592,Norway,578,Saudi Arabia,682,1072,NOR,SAU
17593,Norway,578,Palestine,275,3806,NOR,PSE
17594,Norway,578,Syria,760,34690,NOR,SYR
17595,Norway,578,Türkiye,792,13608,NOR,TUR
17596,Norway,578,UAE,784,685,NOR,ARE
17597,Norway,578,Yemen,887,679,NOR,YEM
17600,Norway,578,Belarus,112,1347,NOR,BLR
17601,Norway,578,Bulgaria,100,8109,NOR,BGR
17602,Norway,578,Czechia,203,2474,NOR,CZE
17603,Norway,578,Hungary,348,4788,NOR,HUN
17604,Norway,578,Poland,616,111728,NOR,POL
17605,Norway,578,Moldova,498,1365,NOR,MDA
17606,Norway,578,Romania,642,16537,NOR,ROU
17607,Norway,578,Russia,643,20555,NOR,RUS
17608,Norway,578,Slovakia,703,4202,NOR,SVK
17609,Norway,578,Ukraine,804,71094,NOR,UKR
17611,Norway,578,Denmark,208,27624,NOR,DNK
17612,Norway,578,Estonia,233,5273,NOR,EST
17613,Norway,578,Faroe Islands,234,885,NOR,FRO
17614,Norway,578,Finland,246,7986,NOR,FIN
17615,Norway,578,Iceland,352,8658,NOR,ISL
17616,Norway,578,Ireland,372,1289,NOR,IRL
17617,Norway,578,Isle of Man,833,0,NOR,IMN
17618,Norway,578,Latvia,428,11774,NOR,LVA
17619,Norway,578,Lithuania,440,44319,NOR,LTU
17620,Norway,578,Sweden,752,53689,NOR,SWE
17621,Norway,578,UK,826,22172,NOR,GBR
17623,Norway,578,Albania,8,2417,NOR,ALB
17624,Norway,578,Andorra,20,13,NOR,AND
17625,Norway,578,Bosnia and Herzegovina,70,15507,NOR,BIH
17626,Norway,578,Croatia,191,5445,NOR,HRV
17627,Norway,578,Gibraltar,292,8,NOR,GIB
17628,Norway,578,Greece,300,3727,NOR,GRC
17629,Norway,578,Italy,380,5604,NOR,ITA
17630,Norway,578,Malta,470,117,NOR,MLT
17631,Norway,578,Montenegro,499,540,NOR,MNE
17632,Norway,578,Macedonia,807,3260,NOR,MKD
17633,Norway,578,Portugal,620,3932,NOR,PRT
17634,Norway,578,San Marino,674,4,NOR,SMR
17635,Norway,578,Serbia,688,7537,NOR,SRB
17636,Norway,578,Slovenia,705,487,NOR,SVN
17637,Norway,578,Spain,724,8173,NOR,ESP
17639,Norway,578,Austria,40,1877,NOR,AUT
17640,Norway,578,Belgium,56,2102,NOR,BEL
17641,Norway,578,France,250,7423,NOR,FRA
17642,Norway,578,Germany,276,31499,NOR,DEU
17643,Norway,578,Liechtenstein,438,22,NOR,LIE
17644,Norway,578,Luxembourg,442,166,NOR,LUX
17645,Norway,578,Monaco,492,14,NOR,MCO
17646,Norway,578,Netherlands,528,10105,NOR,NLD
17647,Norway,578,Switzerland,756,2699,NOR,CHE
17650,Norway,578,Antigua and Barbuda,28,4,NOR,ATG
17651,Norway,578,Aruba,533,18,NOR,ABW
17652,Norway,578,Bahamas,44,26,NOR,BHS
17653,Norway,578,Barbados,52,27,NOR,BRB
17654,Norway,578,"Bonaire, Sint Eustatius and Saba",535,0,NOR,BES
17655,Norway,578,British Virgin Islands,92,4,NOR,VGB
17656,Norway,578,Cayman Islands,136,3,NOR,CYM
17657,Norway,578,Cuba,192,1226,NOR,CUB
17658,Norway,578,Dominica,212,24,NOR,DMA
17659,Norway,578,Dominican Republic,214,1071,NOR,DOM
17660,Norway,578,Grenada,308,18,NOR,GRD
17661,Norway,578,Haiti,332,57,NOR,HTI
17662,Norway,578,Jamaica,388,203,NOR,JAM
17663,Norway,578,Montserrat,500,4,NOR,MSR
17664,Norway,578,Puerto Rico,630,0,NOR,PRI
17665,Norway,578,Saint Kitts and Nevis,659,2,NOR,KNA
17666,Norway,578,Saint Lucia,662,14,NOR,LCA
17667,Norway,578,Saint Vincent and the Grenadines,670,4,NOR,VCT
17668,Norway,578,Trinidad and Tobago,780,396,NOR,TTO
17669,Norway,578,Turks and Caicos Islands,796,2,NOR,TCA
17671,Norway,578,Belize,84,14,NOR,BLZ
17672,Norway,578,Costa Rica,188,356,NOR,CRI
17673,Norway,578,El Salvador,222,250,NOR,SLV
17674,Norway,578,Guatemala,320,525,NOR,GTM
17675,Norway,578,Honduras,340,148,NOR,HND
17676,Norway,578,Mexico,484,1701,NOR,MEX
17677,Norway,578,Nicaragua,558,248,NOR,NIC
17678,Norway,578,Panama,591,95,NOR,PAN
17680,Norway,578,Argentina,32,1385,NOR,ARG
17681,Norway,578,Bolivia,68,648,NOR,BOL
17682,Norway,578,Brazil,76,6956,NOR,BRA
17683,Norway,578,Chile,152,7448,NOR,CHL
17684,Norway,578,Colombia,170,6878,NOR,COL
17685,Norway,578,Ecuador,218,926,NOR,ECU
17686,Norway,578,Falkland Islands (Malvinas),238,0,NOR,FLK
17687,Norway,578,Guyana,328,101,NOR,GUY
17688,Norway,578,Paraguay,600,193,NOR,PRY
17689,Norway,578,Peru,604,1856,NOR,PER
17690,Norway,578,Suriname,740,41,NOR,SUR
17691,Norway,578,Uruguay,858,276,NOR,URY
17692,Norway,578,Venezuela,862,1362,NOR,VEN
17694,Norway,578,Bermuda,60,10,NOR,BMU
17695,Norway,578,Canada,124,3729,NOR,CAN
17696,Norway,578,Greenland,304,311,NOR,GRL
17697,Norway,578,USA,840,20746,NOR,USA
17700,Norway,578,Australia,36,2732,NOR,AUS
17701,Norway,578,New Zealand,554,706,NOR,NZL
17703,Norway,578,Fiji,242,46,NOR,FJI
17704,Norway,578,New Caledonia,540,9,NOR,NCL
17705,Norway,578,Papua New Guinea,598,13,NOR,PNG
17706,Norway,578,Solomon Islands,90,4,NOR,SLB
17707,Norway,578,Vanuatu,548,0,NOR,VUT
17709,Norway,578,Kiribati,296,2,NOR,KIR
17710,Norway,578,Fed. States of Micronesia,583,0,NOR,FSM
17711,Norway,578,Palau,585,1,NOR,PLW
17713,Norway,578,French Polynesia,258,8,NOR,PYF
17714,Norway,578,Samoa,882,3,NOR,WSM
17715,Norway,578,Tonga,776,6,NOR,TON
17716,Norway,578,Tuvalu,798,0,NOR,TUV
17717,Norway,578,Others,2003,9080,NOR,###
17741,Sweden,752,Eritrea,232,59751,SWE,ERI
17742,Sweden,752,Ethiopia,231,24644,SWE,ETH
17743,Sweden,752,Somalia,706,74146,SWE,SOM
17745,Sweden,752,DR Congo,180,7671,SWE,COD
17747,Sweden,752,Egypt,818,12132,SWE,EGY
17748,Sweden,752,Morocco,504,13437,SWE,MAR
17749,Sweden,752,Sudan,729,10016,SWE,SDN
17751,Sweden,752,Nigeria,566,9397,SWE,NGA
17754,Sweden,752,China,156,40898,SWE,CHN
17755,Sweden,752,Mongolia,496,6866,SWE,MNG
17756,Sweden,752,South Korea,410,12163,SWE,KOR
17758,Sweden,752,Afghanistan,4,79353,SWE,AFG
17759,Sweden,752,Bangladesh,50,15502,SWE,BGD
17760,Sweden,752,India,356,62598,SWE,IND
17761,Sweden,752,Iran,364,89047,SWE,IRN
17762,Sweden,752,Pakistan,586,31536,SWE,PAK
17763,Sweden,752,Sri Lanka,144,9514,SWE,LKA
17765,Sweden,752,Philippines,608,17955,SWE,PHL
17766,Sweden,752,Thailand,764,47636,SWE,THA
17767,Sweden,752,Vietnam,704,23055,SWE,VNM
17769,Sweden,752,Iraq,368,150470,SWE,IRQ
17770,Sweden,752,Lebanon,422,30587,SWE,LBN
17771,Sweden,752,Saudi Arabia,682,8610,SWE,SAU
17772,Sweden,752,Palestine,275,9407,SWE,PSE
17773,Sweden,752,Syria,760,243388,SWE,SYR
17774,Sweden,752,Türkiye,792,58113,SWE,TUR
17777,Sweden,752,Bulgaria,100,11009,SWE,BGR
17778,Sweden,752,Hungary,348,16739,SWE,HUN
17779,Sweden,752,Poland,616,102889,SWE,POL
17780,Sweden,752,Romania,642,38394,SWE,ROU
17781,Sweden,752,Russia,643,26376,SWE,RUS
17782,Sweden,752,Ukraine,804,45259,SWE,UKR
17784,Sweden,752,Denmark,208,37372,SWE,DNK
17785,Sweden,752,Estonia,233,9461,SWE,EST
17786,Sweden,752,Finland,246,129139,SWE,FIN
17787,Sweden,752,Latvia,428,11474,SWE,LVA
17788,Sweden,752,Lithuania,440,19476,SWE,LTU
17789,Sweden,752,Norway,578,39914,SWE,NOR
17790,Sweden,752,UK,826,34445,SWE,GBR
17792,Sweden,752,Albania,8,11986,SWE,ALB
17793,Sweden,752,Bosnia and Herzegovina,70,60819,SWE,BIH
17794,Sweden,752,Croatia,191,14041,SWE,HRV
17795,Sweden,752,Greece,300,21838,SWE,GRC
17796,Sweden,752,Italy,380,16955,SWE,ITA
17797,Sweden,752,Macedonia,807,11796,SWE,MKD
17798,Sweden,752,Serbia,688,20194,SWE,SRB
17799,Sweden,752,Spain,724,15166,SWE,ESP
17801,Sweden,752,France,250,14381,SWE,FRA
17802,Sweden,752,Germany,276,56910,SWE,DEU
17803,Sweden,752,Netherlands,528,15864,SWE,NLD
17806,Sweden,752,Brazil,76,14151,SWE,BRA
17807,Sweden,752,Chile,152,27831,SWE,CHL
17808,Sweden,752,Colombia,170,14267,SWE,COL
17809,Sweden,752,Peru,604,8735,SWE,PER
17811,Sweden,752,USA,840,26172,SWE,USA
17812,Sweden,752,Others,2003,251213,SWE,###
17838,UK,826,Kenya,404,137817,GBR,KEN
17839,UK,826,Somalia,706,119728,GBR,SOM
17840,UK,826,Zimbabwe,716,132869,GBR,ZWE
17842,UK,826,South Africa,710,245446,GBR,ZAF
17844,UK,826,Ghana,288,154782,GBR,GHA
17845,UK,826,Nigeria,566,324007,GBR,NGA
17848,UK,826,China,156,179337,GBR,CHN
17849,UK,826,Hong Kong,344,142011,GBR,HKG
17851,UK,826,Afghanistan,4,99398,GBR,AFG
17852,UK,826,Bangladesh,50,298666,GBR,BGD
17853,UK,826,India,356,1044779,GBR,IND
17854,UK,826,Iran,364,124200,GBR,IRN
17855,UK,826,Pakistan,586,703309,GBR,PAK
17856,UK,826,Sri Lanka,144,160178,GBR,LKA
17858,UK,826,Malaysia,458,66932,GBR,MYS
17859,UK,826,Philippines,608,176515,GBR,PHL
17860,UK,826,Singapore,702,45936,GBR,SGP
17862,UK,826,Iraq,368,99203,GBR,IRQ
17863,UK,826,Türkiye,792,145391,GBR,TUR
17866,UK,826,Poland,616,902193,GBR,POL
17867,UK,826,Romania,642,713578,GBR,ROU
17868,UK,826,Ukraine,804,274187,GBR,UKR
17870,UK,826,Ireland,372,360446,GBR,IRL
17871,UK,826,Lithuania,440,206668,GBR,LTU
17873,UK,826,Croatia,191,15398,GBR,HRV
17874,UK,826,Italy,380,342143,GBR,ITA
17875,UK,826,Portugal,620,193901,GBR,PRT
17876,UK,826,Spain,724,211894,GBR,ESP
17878,UK,826,France,250,174571,GBR,FRA
17879,UK,826,Germany,276,287772,GBR,DEU
17882,UK,826,Jamaica,388,146646,GBR,JAM
17884,UK,826,Canada,124,81845,GBR,CAN
17885,UK,826,USA,840,243570,GBR,USA
17888,UK,826,Australia,36,124319,GBR,AUS
17889,UK,826,New Zealand,554,50762,GBR,NZL
17890,UK,826,Others,2003,3115082,GBR,###
18176,Albania,8,Türkiye,792,1746,ALB,TUR
18179,Albania,8,Greece,300,28166,ALB,GRC
18180,Albania,8,Italy,380,7928,ALB,ITA
18181,Albania,8,Macedonia,807,474,ALB,MKD
18183,Albania,8,Canada,124,807,ALB,CAN
18184,Albania,8,USA,840,2114,ALB,USA
18185,Albania,8,Others,2003,5142,ALB,###
18205,Andorra,20,Morocco,504,536,AND,MAR
18208,Andorra,20,Philippines,608,485,AND,PHL
18211,Andorra,20,Denmark,208,126,AND,DNK
18212,Andorra,20,Sweden,752,54,AND,SWE
18213,Andorra,20,UK,826,1206,AND,GBR
18215,Andorra,20,Italy,380,523,AND,ITA
18216,Andorra,20,Portugal,620,12251,AND,PRT
18217,Andorra,20,Spain,724,23577,AND,ESP
18219,Andorra,20,Belgium,56,244,AND,BEL
18220,Andorra,20,France,250,4455,AND,FRA
18221,Andorra,20,Germany,276,387,AND,DEU
18222,Andorra,20,Netherlands,528,278,AND,NLD
18223,Andorra,20,Switzerland,756,90,AND,CHE
18226,Andorra,20,Argentina,32,780,AND,ARG
18227,Andorra,20,Chile,152,243,AND,CHL
18228,Andorra,20,Uruguay,858,115,AND,URY
18230,Andorra,20,USA,840,119,AND,USA
18233,Andorra,20,Australia,36,73,AND,AUS
18234,Andorra,20,Others,2003,2866,AND,###
18246,Bosnia and Herzegovina,70,Hungary,348,140,BIH,HUN
18247,Bosnia and Herzegovina,70,Romania,642,359,BIH,ROU
18248,Bosnia and Herzegovina,70,Russia,643,155,BIH,RUS
18249,Bosnia and Herzegovina,70,Slovakia,703,2996,BIH,SVK
18251,Bosnia and Herzegovina,70,Croatia,191,11319,BIH,HRV
18252,Bosnia and Herzegovina,70,Italy,380,100,BIH,ITA
18253,Bosnia and Herzegovina,70,Montenegro,499,3889,BIH,MNE
18254,Bosnia and Herzegovina,70,Macedonia,807,2722,BIH,MKD
18255,Bosnia and Herzegovina,70,Serbia,688,9041,BIH,SRB
18256,Bosnia and Herzegovina,70,Slovenia,705,1733,BIH,SVN
18258,Bosnia and Herzegovina,70,Austria,40,184,BIH,AUT
18259,Bosnia and Herzegovina,70,France,250,153,BIH,FRA
18260,Bosnia and Herzegovina,70,Germany,276,488,BIH,DEU
18261,Bosnia and Herzegovina,70,Others,2003,841,BIH,###
18287,Croatia,191,Zambia,894,40,HRV,ZMB
18289,Croatia,191,Algeria,12,48,HRV,DZA
18290,Croatia,191,Egypt,818,221,HRV,EGY
18291,Croatia,191,Libya,434,132,HRV,LBY
18292,Croatia,191,Morocco,504,24,HRV,MAR
18293,Croatia,191,Sudan,729,57,HRV,SDN
18295,Croatia,191,South Africa,710,180,HRV,ZAF
18297,Croatia,191,Nigeria,566,24,HRV,NGA
18300,Croatia,191,Kazakhstan,398,58,HRV,KAZ
18302,Croatia,191,China,156,397,HRV,CHN
18303,Croatia,191,Japan,392,48,HRV,JPN
18304,Croatia,191,South Korea,410,22,HRV,KOR
18306,Croatia,191,India,356,58,HRV,IND
18307,Croatia,191,Iran,364,42,HRV,IRN
18309,Croatia,191,Indonesia,360,22,HRV,IDN
18310,Croatia,191,Philippines,608,66,HRV,PHL
18312,Croatia,191,Iraq,368,71,HRV,IRQ
18313,Croatia,191,Israel,376,47,HRV,ISR
18314,Croatia,191,Jordan,400,59,HRV,JOR
18315,Croatia,191,Lebanon,422,57,HRV,LBN
18316,Croatia,191,Palestine,275,37,HRV,PSE
18317,Croatia,191,Syria,760,159,HRV,SYR
18318,Croatia,191,Türkiye,792,75,HRV,TUR
18321,Croatia,191,Belarus,112,83,HRV,BLR
18322,Croatia,191,Bulgaria,100,271,HRV,BGR
18323,Croatia,191,Czechia,203,849,HRV,CZE
18324,Croatia,191,Hungary,348,935,HRV,HUN
18325,Croatia,191,Poland,616,658,HRV,POL
18326,Croatia,191,Moldova,498,100,HRV,MDA
18327,Croatia,191,Romania,642,446,HRV,ROU
18328,Croatia,191,Russia,643,1173,HRV,RUS
18329,Croatia,191,Slovakia,703,574,HRV,SVK
18330,Croatia,191,Ukraine,804,25475,HRV,UKR
18332,Croatia,191,Denmark,208,90,HRV,DNK
18333,Croatia,191,Estonia,233,16,HRV,EST
18334,Croatia,191,Finland,246,34,HRV,FIN
18335,Croatia,191,Ireland,372,46,HRV,IRL
18336,Croatia,191,Latvia,428,22,HRV,LVA
18337,Croatia,191,Lithuania,440,22,HRV,LTU
18338,Croatia,191,Norway,578,99,HRV,NOR
18339,Croatia,191,Sweden,752,560,HRV,SWE
18340,Croatia,191,UK,826,598,HRV,GBR
18342,Croatia,191,Albania,8,152,HRV,ALB
18343,Croatia,191,Bosnia and Herzegovina,70,363041,HRV,BIH
18344,Croatia,191,Greece,300,130,HRV,GRC
18345,Croatia,191,Italy,380,2813,HRV,ITA
18346,Croatia,191,Montenegro,499,5539,HRV,MNE
18347,Croatia,191,Macedonia,807,9014,HRV,MKD
18348,Croatia,191,Portugal,620,44,HRV,PRT
18349,Croatia,191,Serbia,688,45887,HRV,SRB
18350,Croatia,191,Slovenia,705,17559,HRV,SVN
18351,Croatia,191,Spain,724,167,HRV,ESP
18353,Croatia,191,Austria,40,4614,HRV,AUT
18354,Croatia,191,Belgium,56,334,HRV,BEL
18355,Croatia,191,France,250,1577,HRV,FRA
18356,Croatia,191,Germany,276,30277,HRV,DEU
18357,Croatia,191,Luxembourg,442,26,HRV,LUX
18358,Croatia,191,Netherlands,528,723,HRV,NLD
18359,Croatia,191,Switzerland,756,2696,HRV,CHE
18362,Croatia,191,Mexico,484,34,HRV,MEX
18364,Croatia,191,Argentina,32,177,HRV,ARG
18365,Croatia,191,Bolivia,68,28,HRV,BOL
18366,Croatia,191,Brazil,76,171,HRV,BRA
18367,Croatia,191,Chile,152,111,HRV,CHL
18368,Croatia,191,Colombia,170,39,HRV,COL
18369,Croatia,191,Peru,604,75,HRV,PER
18370,Croatia,191,Venezuela,862,47,HRV,VEN
18372,Croatia,191,Canada,124,898,HRV,CAN
18373,Croatia,191,USA,840,1447,HRV,USA
18376,Croatia,191,Australia,36,1428,HRV,AUS
18377,Croatia,191,New Zealand,554,102,HRV,NZL
18378,Croatia,191,Others,2003,4686,HRV,###
18394,Gibraltar,292,Morocco,504,1015,GIB,MAR
18397,Gibraltar,292,UK,826,5793,GIB,GBR
18399,Gibraltar,292,Spain,724,2114,GIB,ESP
18400,Gibraltar,292,Others,2003,2369,GIB,###
18428,Greece,300,Burundi,108,141,GRC,BDI
18429,Greece,300,Comoros,174,79,GRC,COM
18430,Greece,300,Djibouti,262,40,GRC,DJI
18431,Greece,300,Eritrea,232,1416,GRC,ERI
18432,Greece,300,Ethiopia,231,2620,GRC,ETH
18433,Greece,300,Kenya,404,489,GRC,KEN
18434,Greece,300,Madagascar,450,138,GRC,MDG
18435,Greece,300,Mauritius,480,39,GRC,MUS
18436,Greece,300,Mozambique,508,67,GRC,MOZ
18437,Greece,300,Réunion,638,0,GRC,REU
18438,Greece,300,Rwanda,646,103,GRC,RWA
18439,Greece,300,Seychelles,690,24,GRC,SYC
18440,Greece,300,Somalia,706,4024,GRC,SOM
18441,Greece,300,Uganda,800,149,GRC,UGA
18442,Greece,300,Tanzania,834,426,GRC,TZA
18443,Greece,300,Zambia,894,256,GRC,ZMB
18444,Greece,300,Zimbabwe,716,451,GRC,ZWE
18446,Greece,300,Angola,24,12,GRC,AGO
18447,Greece,300,Cameroon,120,1641,GRC,CMR
18448,Greece,300,Central African Republic,140,424,GRC,CAF
18449,Greece,300,Chad,148,17,GRC,TCD
18450,Greece,300,Congo,178,1531,GRC,COG
18451,Greece,300,DR Congo,180,5069,GRC,COD
18452,Greece,300,Equatorial Guinea,226,7,GRC,GNQ
18453,Greece,300,Gabon,266,5,GRC,GAB
18454,Greece,300,Sao Tome and Principe,678,4,GRC,STP
18456,Greece,300,Algeria,12,432,GRC,DZA
18457,Greece,300,Egypt,818,30630,GRC,EGY
18458,Greece,300,Libya,434,693,GRC,LBY
18459,Greece,300,Morocco,504,2246,GRC,MAR
18460,Greece,300,Sudan,729,2007,GRC,SDN
18461,Greece,300,Tunisia,788,687,GRC,TUN
18462,Greece,300,Western Sahara,732,6,GRC,ESH
18464,Greece,300,Botswana,72,5,GRC,BWA
18465,Greece,300,Eswatini,748,20,GRC,SWZ
18466,Greece,300,Lesotho,426,0,GRC,LSO
18467,Greece,300,Namibia,516,5,GRC,NAM
18468,Greece,300,South Africa,710,7484,GRC,ZAF
18470,Greece,300,Benin,204,5,GRC,BEN
18471,Greece,300,Burkina Faso,854,37,GRC,BFA
18472,Greece,300,Cabo Verde,132,13,GRC,CPV
18473,Greece,300,Côte d'Ivoire,384,133,GRC,CIV
18474,Greece,300,Gambia,270,52,GRC,GMB
18475,Greece,300,Ghana,288,646,GRC,GHA
18476,Greece,300,Guinea,324,187,GRC,GIN
18477,Greece,300,Guinea-Bissau,624,0,GRC,GNB
18478,Greece,300,Liberia,430,32,GRC,LBR
18479,Greece,300,Mali,466,112,GRC,MLI
18480,Greece,300,Mauritania,478,64,GRC,MRT
18481,Greece,300,Niger,562,24,GRC,NER
18482,Greece,300,Nigeria,566,3096,GRC,NGA
18483,Greece,300,Saint Helena,654,1,GRC,SHN
18484,Greece,300,Senegal,686,692,GRC,SEN
18485,Greece,300,Sierra Leone,694,187,GRC,SLE
18486,Greece,300,Togo,768,22,GRC,TGO
18489,Greece,300,Kazakhstan,398,29238,GRC,KAZ
18490,Greece,300,Kyrgyzstan,417,592,GRC,KGZ
18491,Greece,300,Tajikistan,762,103,GRC,TJK
18492,Greece,300,Turkmenistan,795,123,GRC,TKM
18493,Greece,300,Uzbekistan,860,8986,GRC,UZB
18495,Greece,300,China,156,3678,GRC,CHN
18496,Greece,300,Hong Kong,344,0,GRC,HKG
18497,Greece,300,North Korea,408,35,GRC,PRK
18498,Greece,300,Japan,392,550,GRC,JPN
18499,Greece,300,Mongolia,496,5,GRC,MNG
18500,Greece,300,South Korea,410,226,GRC,KOR
18502,Greece,300,Afghanistan,4,48116,GRC,AFG
18503,Greece,300,Bangladesh,50,3029,GRC,BGD
18504,Greece,300,Bhutan,64,0,GRC,BTN
18505,Greece,300,India,356,10998,GRC,IND
18506,Greece,300,Iran,364,4976,GRC,IRN
18507,Greece,300,Maldives,462,0,GRC,MDV
18508,Greece,300,Nepal,524,70,GRC,NPL
18509,Greece,300,Pakistan,586,9373,GRC,PAK
18510,Greece,300,Sri Lanka,144,960,GRC,LKA
18512,Greece,300,Cambodia,116,20,GRC,KHM
18513,Greece,300,Indonesia,360,478,GRC,IDN
18514,Greece,300,Laos,418,42,GRC,LAO
18515,Greece,300,Malaysia,458,65,GRC,MYS
18516,Greece,300,Myanmar,104,101,GRC,MMR
18517,Greece,300,Philippines,608,9176,GRC,PHL
18518,Greece,300,Singapore,702,88,GRC,SGP
18519,Greece,300,Thailand,764,407,GRC,THA
18520,Greece,300,Timor-Leste,626,231,GRC,TLS
18521,Greece,300,Vietnam,704,225,GRC,VNM
18523,Greece,300,Armenia,51,15479,GRC,ARM
18524,Greece,300,Azerbaijan,31,547,GRC,AZE
18525,Greece,300,Bahrain,48,22,GRC,BHR
18526,Greece,300,Cyprus,196,23412,GRC,CYP
18527,Greece,300,Georgia,268,90365,GRC,GEO
18528,Greece,300,Iraq,368,17950,GRC,IRQ
18529,Greece,300,Israel,376,770,GRC,ISR
18530,Greece,300,Jordan,400,879,GRC,JOR
18531,Greece,300,Kuwait,414,279,GRC,KWT
18532,Greece,300,Lebanon,422,2222,GRC,LBN
18533,Greece,300,Oman,512,2,GRC,OMN
18534,Greece,300,Qatar,634,1193,GRC,QAT
18535,Greece,300,Saudi Arabia,682,459,GRC,SAU
18536,Greece,300,Palestine,275,4553,GRC,PSE
18537,Greece,300,Syria,760,45531,GRC,SYR
18538,Greece,300,Türkiye,792,36204,GRC,TUR
18539,Greece,300,UAE,784,92,GRC,ARE
18540,Greece,300,Yemen,887,296,GRC,YEM
18543,Greece,300,Belarus,112,1578,GRC,BLR
18544,Greece,300,Bulgaria,100,78992,GRC,BGR
18545,Greece,300,Czechia,203,4797,GRC,CZE
18546,Greece,300,Hungary,348,1871,GRC,HUN
18547,Greece,300,Poland,616,16970,GRC,POL
18548,Greece,300,Moldova,498,10886,GRC,MDA
18549,Greece,300,Romania,642,50056,GRC,ROU
